track_id,genres,track_name,artist_name
1cKHdTo9u0ZymJdPGSh6nq,"['rnb', 'the weeknd', 'Hurt You', 'Call Out My Name', 'You Right', 'Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix', 'Streets', 'Needed Me', 'In For It', ""Don't"", ""Could've Been (feat. Bryson Tiller)"", 'Mount Everest', 'She Knows', 'No Idea', 'Hurt You', 'Call Out My Name', 'You Right', 'Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix', 'Streets', 'Needed Me', 'In For It', ""Don't"", ""Could've Been (feat. Bryson Tiller)"", 'Mount Everest', 'She Knows', 'No Idea']",I Was Never There,The Weeknd
6VwBbL8CzPiC4QV66ay7oR,"['rnb', 'r&b', 'canadian', 'fucking brilliant', 'experimental', 'soul', 'The Morning', 'High for This', 'Novacane', ""Hold On, We're Going Home (feat. Majid Jordan)"", 'Lost', 'Recognize (feat. Drake)', 'Say It', 'ROLE MODEL', 'Needed Me', 'Trust', 'Doing It Wrong', 'Sure Thing', 'The Morning', 'High for This', 'Novacane', ""Hold On, We're Going Home (feat. Majid Jordan)"", 'Lost', 'Recognize (feat. Drake)', 'Say It', 'ROLE MODEL', 'Needed Me', 'Trust', 'Doing It Wrong', 'Sure Thing']",Wicked Games,The Weeknd
4336Bwzy1TUIGZeO7YKfxG,"['discover weekly', 'The Curse (The Toxic Avenger Remix)', 'Celestial Breakdown', 'Cave Crawl', 'Huntress', '555-5555', 'Blade Runner 2049', 'REBEL', 'Territory', 'Yellow Ferrari', 'Reflecting Fragments - 2018', 'Old Soul', 'Bloom', 'The Curse (The Toxic Avenger Remix)', 'Celestial Breakdown', 'Cave Crawl', 'Huntress', '555-5555', 'Blade Runner 2049', 'REBEL', 'Territory', 'Yellow Ferrari', 'Reflecting Fragments - 2018', 'Old Soul', 'Bloom']",Bury,Mire.
7DCdoJx9mCpdxcyk5CtbBM,"['drum and bass', 'electronic', 'breakbeat', 'dnb', 'Vibration (feat. AR/CO)', 'I Found You (feat. Hayla)', 'Where Do We Go (feat. Poppy Baskcomb)', 'Infinity (feat. ILIRA, iiola & Tom Cane)', 'Liquor & Cigarettes (feat. ArrDee)', 'By Your Side', 'Baddadan (feat. IRAH, Flowdan, Trigga & Takura)', 'Somewhere', 'TMO (Turn Me On) [feat. Kevin Lyttle]', 'Dancing is Healing', 'Return To You', 'FEEL', 'Vibration (feat. AR/CO)', 'I Found You (feat. Hayla)', 'Where Do We Go (feat. Poppy Baskcomb)', 'Infinity (feat. ILIRA, iiola & Tom Cane)', 'Liquor & Cigarettes (feat. ArrDee)', 'By Your Side', 'Baddadan (feat. IRAH, Flowdan, Trigga & Takura)', 'Somewhere', 'TMO (Turn Me On) [feat. Kevin Lyttle]', 'Dancing is Healing', 'Return To You', 'FEEL']",Ready To Fly,Sub Focus
706YLGj2hTWvKGPAWk5KEd,"['future garage', 'electronic']",Jingle Loop,Pensees
231J1yvJV2cFXOvtmhXQ7f,"['vaporwave', 'mexico', 'vaprwave', 'Summer Days', 'vaporgroove ~', 'night life', '熱帯雨林 Plaza', 'ホテル Dubai', 'mirror gallery (Windows 96 Remix)', 'Sonic In The Holobeach', 'You Can Sense It', 'Pictures', 'Turn the Fridge On', 'Playback', '♍︎❒︎⍓︎⬧︎⧫︎♋︎●︎ ♌︎♋︎●︎●︎', 'Summer Days', 'vaporgroove ~', 'night life', '熱帯雨林 Plaza', 'ホテル Dubai', 'mirror gallery (Windows 96 Remix)', 'Sonic In The Holobeach', 'You Can Sense It', 'Pictures', 'Turn the Fridge On', 'Playback', '♍︎❒︎⍓︎⬧︎⧫︎♋︎●︎ ♌︎♋︎●︎●︎']",By the River,Trushinitas
5fpjavxccYCvgNPxlYLIz3,"['balada', 'hi tack say say say', ""Somebody's Watching Me - Hi_Tack Radio Edit"", 'OUT OF TOUCH - RADIO EDIT', 'I Like It - Radio Edit', 'Hit My Heart - Sfaction Radio Edit', 'Tell Me Why - Radio Edit', 'Every Single Day - Radio Edit', 'Love On My Mind (feat. Amanda Wilson)', ""Toca's Miracle - Radio Edit"", 'Another Chance - Radio Edit', 'V.I.P.', '9 PM (Till I Come)', ""Love Don't Let Me Go (Walking Away)"", ""Somebody's Watching Me - Hi_Tack Radio Edit"", 'OUT OF TOUCH - RADIO EDIT', 'I Like It - Radio Edit', 'Hit My Heart - Sfaction Radio Edit', 'Tell Me Why - Radio Edit', 'Every Single Day - Radio Edit', 'Love On My Mind (feat. Amanda Wilson)', ""Toca's Miracle - Radio Edit"", 'Another Chance - Radio Edit', 'V.I.P.', '9 PM (Till I Come)', ""Love Don't Let Me Go (Walking Away)""]",Say Say Say (Waiting 4 U) - Radio Mix,Hi_Tack
47W4LSY5vgGLYE7usmRftu,[],Misconception,Rowdy.
7vZNs1oUxVI7XDLjFvOzwm,"['ambient', 'chillout', 'downtempo', 'psychill', 'electronic']",Hypothesis,Side Liner
3t1Oh0CIygVrlJU3JDz7Ra,"['electric orgasm', 'big hit', 'zapsensacion', 'Rigning Sjö', 'Rigning Tíu', 'Amber', 'Montego Bay', 'At First Touch', 'Seduction', 'Autumn Tree', 'Kelp', 'Beneteau', 'Unusual Signals/Xeric Dub', 'Psychic Attack', 'Elvism', 'Rigning Sjö', 'Rigning Tíu', 'Amber', 'Montego Bay', 'At First Touch', 'Seduction', 'Autumn Tree', 'Kelp', 'Beneteau', 'Unusual Signals/Xeric Dub', 'Psychic Attack', 'Elvism']",Rigning Átta,Yagya
1YXV3fSpNgxXSfhsEgRmtb,[],Untitled #13,glwzbll
4w2C4w02lvnh4jcx6bq0Pj,[],Untitled #13 (Slowed + Reverb),glwzbll
6fH2KTFeo61I6QhtKzH0Qe,"['ambient', 'trance', 'breakcore', 'nightcore', 'el pepe ete sech', 'willowcore', 'will u still', 'ya soshla s uma', 'ddduvettt', 'Cream Soda', 'Deadlight', 'Bleeding Reflection', 'Kindness', 'Happy', 'Tantalyse', 'oceans apart', 'Dibiyu', 'why is it even bitcrushed lol', 'will u still', 'ya soshla s uma', 'ddduvettt', 'Cream Soda', 'Deadlight', 'Bleeding Reflection', 'Kindness', 'Happy', 'Tantalyse', 'oceans apart', 'Dibiyu', 'why is it even bitcrushed lol']","Letting Go, Carry Us Away",User2222
4IlqQhaxrGPxmg35YcXXuS,"['house', 'hip-hop', 'alternative hip-hop', 'Dancin (feat. Luvli) - Sped Up Version', 'World Hold On - FISHER Rework', 'Heaven Takes You Home (feat. Connie Constance)', 'Turn Me On (feat. Vula)', 'Dancin (feat. Luvli) - Krono Extended Remix', 'I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit', 'Where Did You Go? (feat. MNEK)', 'World Hold On (Children Of The Sky) [Radio Edit]', 'Get Up (Rattle) [feat. Far East Movement] - Vocal Edit', 'Need U (100%) (feat. A*M*E) - Radio Edit', 'Loop', 'Real Life', 'Dancin (feat. Luvli) - Sped Up Version', 'World Hold On - FISHER Rework', 'Heaven Takes You Home (feat. Connie Constance)', 'Turn Me On (feat. Vula)', 'Dancin (feat. Luvli) - Krono Extended Remix', 'I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit', 'Where Did You Go? (feat. MNEK)', 'World Hold On (Children Of The Sky) [Radio Edit]', 'Get Up (Rattle) [feat. Far East Movement] - Vocal Edit', 'Need U (100%) (feat. A*M*E) - Radio Edit', 'Loop', 'Real Life']",Dancin - Krono Remix,Aaron Smith
3IP9Y9DCyu6WifesWB2ZE6,"['covers', 'cover', 'remix', 'mashups', 'remixes', 'mashup', 'tiktok', 'tiktok remix', 'tiktok remixes']",The Hills x I Was Never There - TikTok Remix,TommyMuzzic
6zZ4hmUAyXOWPqohb44EZu,"['electronic', 'techno', 'Bird', 'Luna', 'Pulses', 'Trust', 'Zodiac', 'Trojan Love - Original Club Mix', 'Up All Night - Radio Edit', 'Glacier 3000', 'Man On the Moon - Miguel Campbell Remix', 'Rave Harder Techno Bass', 'Age of Love - ARTBAT Rave Mix', 'Closer', 'Bird', 'Luna', 'Pulses', 'Trust', 'Zodiac', 'Trojan Love - Original Club Mix', 'Up All Night - Radio Edit', 'Glacier 3000', 'Man On the Moon - Miguel Campbell Remix', 'Rave Harder Techno Bass', 'Age of Love - ARTBAT Rave Mix', 'Closer']",Life,Definition
28ggPVRudYkMzmQOzjkYQ5,"['electronic', 'germany']",Endless Dancing,Cook & Stans
2NEMWTplDgFl5yZ5mgpsEd,['house'],Amantes Amentes,Ron Flatter
7KUsZg51ktiV77dhS03IME,"['house', 'electro house', 'electro', 'electronic', 'dance', 'Perfect (Exceeder)', 'Perfect (Exceeder) [Mix Cut] - Vocal Club Mix', 'Downpipe - Original Radio Edit', 'Ladies and Gentlemen', 'Yeah Yeah - D Ramirez Vocal Radio Edit', 'Man With The Red Face - Radio Edit', 'proper education - Radio Edit', 'Toop Toop', 'Drop The Pressure', 'Cassius 1999 (radio edit)', 'destination calabria - uk radio edit', 'I Found U - Radio Edit', 'Perfect (Exceeder)', 'Perfect (Exceeder) [Mix Cut] - Vocal Club Mix', 'Downpipe - Original Radio Edit', 'Ladies and Gentlemen', 'Yeah Yeah - D Ramirez Vocal Radio Edit', 'Man With The Red Face - Radio Edit', 'proper education - Radio Edit', 'Toop Toop', 'Drop The Pressure', 'Cassius 1999 (radio edit)', 'destination calabria - uk radio edit', 'I Found U - Radio Edit']",Exceeder,Mason
2Biy0tRkZTGxGH8axDwnqP,"['90s', 'house', '1995', 'pop', 'The Weekend', 'Music Sounds Better With You', 'Get Get Down', 'Push the Feeling On', 'King of My Castle', 'Red Alert', 'Show Me Love', ""You're A Runaway"", 'Another Chance', 'Groove Is in the Heart', 'Starlight', 'Stupidisco', 'The Weekend', 'Music Sounds Better With You', 'Get Get Down', 'Push the Feeling On', 'King of My Castle', 'Red Alert', 'Show Me Love', ""You're A Runaway"", 'Another Chance', 'Groove Is in the Heart', 'Starlight', 'Stupidisco']",The Bomb (These Sounds Fall Into My Mind),The Bucketheads
5pgZpHqfv4TSomtkfGZGrG,"['electronic', 'house', 'dance', 'french house', 'Daftendirekt', 'Fresh', 'Music Sounds Better With You', 'Newjack', ""Chillin'"", 'Music Takes You Back', 'Genesis', 'Music Sounds Better With You (radio edit)', 'Cassius 1999 (radio edit)', 'Red Alert', 'Starlight', 'Gym tonic', 'Daftendirekt', 'Fresh', 'Music Sounds Better With You', 'Newjack', ""Chillin'"", 'Music Takes You Back', 'Genesis', 'Music Sounds Better With You (radio edit)', 'Cassius 1999 (radio edit)', 'Red Alert', 'Starlight', 'Gym tonic']",Revolution 909,Daft Punk
1PH5Es89c1cENU8WVuWwbp,"['electronic', 'house', 'dance', 'electronica', 'High Fidelity', 'Indo Silver Club', 'Phantom', 'Pleasure', 'Music Sounds Better With You', ""Chillin'"", 'Chord Memory (Daft Punk Remix)', 'Lady (Hear Me Tonight)', 'Ventura', 'Cassius 1999 (radio edit)', ""Everyday It's 1989"", 'Red Alert', 'High Fidelity', 'Indo Silver Club', 'Phantom', 'Pleasure', 'Music Sounds Better With You', ""Chillin'"", 'Chord Memory (Daft Punk Remix)', 'Lady (Hear Me Tonight)', 'Ventura', 'Cassius 1999 (radio edit)', ""Everyday It's 1989"", 'Red Alert']",Alive,Daft Punk
3Ons6C3wXBMi8nYpLBMlVe,[],Burnin' / Too Long,Daft Punk
3n4ow4XGzwSIPxA3JHLF9p,[],Too Long / Steam Machine,Daft Punk
5XzGyYZemDuCG3OdbhVFvh,[],Face to Face / Short Circuit,Daft Punk
7H8uYqn53ik9o8i6adEtqZ,"['house', 'dance', 'electronic', 'club', 'electronica', 'vocal house', 'british', 'Life Is A Dancefloor (feat. Kimberly Davis)', 'Life Is A Dancefloor (feat. Kimberly Davis)']",Lola's Theme Recut - Radio Edit,The Shapeshifters
